City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Country,Date
1049,Sundumbili,-29.1337,31.3975,70.75,90,94,5.19,light rain,ZA,2022-03-27 22:58:27
1050,Amnat Charoen,15.9167,104.75,72.93,90,83,13.49,broken clouds,TH,2022-03-27 22:58:27
1051,Taoudenni,22.6783,-3.9836,87.28,26,23,5.21,few clouds,ML,2022-03-27 22:58:28
1052,Biloela,-24.4167,150.5,70.32,78,74,6.02,broken clouds,AU,2022-03-27 22:58:28
1053,Balkhash,46.844,74.9804,31.28,89,23,7.87,few clouds,KZ,2022-03-27 22:58:28
1054,Ishigaki,24.3448,124.1572,68.13,100,100,17.27,overcast clouds,JP,2022-03-27 22:53:32
1055,Ruteng,-8.6136,120.4721,63.43,85,95,0.25,overcast clouds,ID,2022-03-27 22:58:29
1056,Vadso,70.0744,29.7487,15.96,73,20,3.44,few clouds,NO,2022-03-27 22:58:29
1057,Storslett,69.7678,21.0247,21.2,63,100,13.8,overcast clouds,NO,2022-03-27 22:58:30
1058,Cordele,31.9635,-83.7824,73.92,21,40,17.27,scattered clouds,US,2022-03-27 22:53:57
1059,Sao Felix Do Xingu,-6.6447,-51.995,74.12,97,92,1.45,overcast clouds,BR,2022-03-27 22:58:30
1060,Nizwa,22.9333,57.5333,75.13,27,0,0.36,clear sky,OM,2022-03-27 22:58:14
1061,Ibra,22.6906,58.5334,73.87,33,0,0.96,clear sky,OM,2022-03-27 22:58:14
1062,Mango,27.9797,-82.3065,76.89,37,0,9.22,clear sky,US,2022-03-27 22:58:31
1063,Rio Gallegos,-51.6226,-69.2181,53.65,37,40,18.41,scattered clouds,AR,2022-03-27 22:58:31
1064,Shakawe,-18.3667,21.85,68.68,67,35,4.54,scattered clouds,BW,2022-03-27 22:58:32
1065,Sarai Naurang,32.8259,70.7814,74.19,21,0,4.94,clear sky,PK,2022-03-27 22:58:32
1066,Vangaindrano,-23.35,47.6,73.78,95,96,4.45,light rain,MG,2022-03-27 22:58:33
1067,Korgen,66.0771,13.8153,34.18,98,100,16.4,snow,NO,2022-03-27 22:58:33
1068,Wuwei,37.9281,102.6414,44.73,24,48,3.8,scattered clouds,CN,2022-03-27 22:58:34
1069,Noumea,-22.2763,166.4572,84.18,99,30,11.81,scattered clouds,NC,2022-03-27 22:58:34
1070,Lac Du Bonnet,50.2536,-96.0612,16.9,55,13,5.48,few clouds,CA,2022-03-27 22:58:34
1071,Bondoukou,8.0333,-2.8,82.89,42,4,4.63,clear sky,CI,2022-03-27 22:58:35
1072,Anloga,5.7947,0.8973,82.47,86,48,14.94,scattered clouds,GH,2022-03-27 22:58:35
1073,Kudahuvadhoo,2.6708,72.8944,80.92,71,73,5.3,broken clouds,MV,2022-03-27 22:58:36
1074,Galveston,29.3669,-94.9669,81.05,71,87,8.01,overcast clouds,US,2022-03-27 22:58:36
1075,Kamaishi,39.2667,141.8833,42.46,66,30,14.18,scattered clouds,JP,2022-03-27 22:58:36
1076,Maningrida,-12.0667,134.2667,79.36,82,100,3.6,overcast clouds,AU,2022-03-27 22:58:37
1077,Two Rivers,44.1539,-87.5693,30.02,46,32,4.0,scattered clouds,US,2022-03-27 22:58:37
1078,Tirau,-37.9833,175.75,65.34,56,20,10.27,few clouds,NZ,2022-03-27 22:58:38
1079,Feicheng,35.2606,117.9675,40.69,58,78,4.81,broken clouds,CN,2022-03-27 22:58:38
1080,Galesong,-5.3166,119.3661,75.22,82,98,4.14,overcast clouds,ID,2022-03-27 22:58:39
1081,Petatlan,17.5167,-101.2667,85.73,32,66,5.59,broken clouds,MX,2022-03-27 22:58:39
1082,Dutse,11.7594,9.3392,74.57,13,6,11.03,clear sky,NG,2022-03-27 22:58:39
1083,Sakaiminato,35.55,133.2333,49.93,43,75,9.22,broken clouds,JP,2022-03-27 22:58:40
1084,Podyuga,61.095,40.8647,13.89,93,100,9.46,overcast clouds,RU,2022-03-27 22:58:40
1085,Batsfjord,70.6345,29.7185,13.78,92,20,3.44,few clouds,NO,2022-03-27 22:58:41
1086,Palmer,42.1584,-72.3287,38.66,57,100,4.0,overcast clouds,US,2022-03-27 22:58:41
1087,Muros,42.7762,-9.0603,56.08,81,100,5.26,overcast clouds,ES,2022-03-27 22:58:41
1088,Barillas,15.8036,-91.3158,61.57,80,85,2.8,overcast clouds,GT,2022-03-27 22:58:42
1089,Berlevag,70.8578,29.0864,13.8,72,100,7.65,light snow,NO,2022-03-27 22:58:42
1090,Beitbridge,-22.2167,30.0,70.63,80,14,5.99,few clouds,ZW,2022-03-27 22:58:42
1091,Kupino,54.3663,77.2981,13.5,97,88,3.49,overcast clouds,RU,2022-03-27 22:58:43
1092,Kawalu,-7.3817,108.2082,71.83,97,100,3.2,overcast clouds,ID,2022-03-27 22:58:43
1093,Chitipa,-9.7024,33.2697,63.14,98,55,4.45,broken clouds,MW,2022-03-27 22:58:44
1094,Monywa,22.1167,95.1333,82.76,49,91,1.81,overcast clouds,MM,2022-03-27 22:58:44
1095,Lima,-12.0432,-77.0282,73.65,60,0,10.36,clear sky,PE,2022-03-27 22:54:30
1096,Kenai,60.5544,-151.2583,39.02,66,100,14.5,overcast clouds,US,2022-03-27 22:57:56
1097,Yar-Sale,66.8333,70.8333,12.22,93,100,16.24,overcast clouds,RU,2022-03-27 22:58:45
1098,Sauda,59.6506,6.3542,45.68,99,100,6.64,overcast clouds,NO,2022-03-27 22:58:45
1099,Bhagwantnagar,26.2333,80.75,74.23,11,0,3.56,clear sky,IN,2022-03-27 22:58:46
1100,Imbituba,-28.24,-48.6703,69.55,84,13,2.37,few clouds,BR,2022-03-27 22:58:46
1101,Kihei,20.785,-156.4656,79.84,68,6,1.77,clear sky,US,2022-03-27 22:58:46
1102,Damara,4.9608,18.7035,77.23,27,69,1.16,broken clouds,CF,2022-03-27 22:58:47
1103,Yarim,14.298,44.3779,51.22,27,26,8.48,scattered clouds,YE,2022-03-27 22:58:47
1104,Gogrial,8.5332,28.1004,81.16,13,88,5.86,overcast clouds,SS,2022-03-27 22:58:47
1105,Fujin,47.26,132.0322,29.43,75,21,7.61,few clouds,CN,2022-03-27 22:58:48
1106,Panjakent,39.4952,67.6093,43.2,69,0,2.06,clear sky,TJ,2022-03-27 22:58:48
1107,Labuan,5.2767,115.2417,77.36,94,20,2.3,few clouds,MY,2022-03-27 22:58:49
1108,Kloulklubed,7.0419,134.2556,82.96,78,92,19.66,overcast clouds,PW,2022-03-27 22:58:49
1109,Semnan,35.5729,53.3971,46.24,21,0,2.3,clear sky,IR,2022-03-27 22:58:49
1110,Tupik,54.4253,119.9327,16.03,86,100,6.58,overcast clouds,RU,2022-03-27 22:58:50
1111,Mnogovershinnyy,53.9353,139.9242,10.81,79,62,6.17,broken clouds,RU,2022-03-27 22:58:50
1112,Ilinskiy,55.619,38.1182,23.38,50,0,18.01,clear sky,RU,2022-03-27 22:58:50
1113,Tallahassee,30.4383,-84.2807,77.2,52,0,4.32,clear sky,US,2022-03-27 22:54:07
1114,Ust-Uda,54.1742,103.0304,-7.24,100,42,3.18,scattered clouds,RU,2022-03-27 22:58:51
1115,Peace River,56.2501,-117.286,39.51,65,100,2.3,overcast clouds,CA,2022-03-27 22:58:34
1116,Pavlodar,52.3,76.95,26.4,93,100,8.95,mist,KZ,2022-03-27 22:58:51
1117,Wahiawa,21.5028,-158.0236,77.22,62,100,5.75,light intensity drizzle,US,2022-03-27 22:57:35
1118,Webuye,0.6075,34.7697,65.62,84,100,2.86,overcast clouds,KE,2022-03-27 22:58:52
1119,Muhos,64.808,25.9931,22.78,93,100,11.79,snow,FI,2022-03-27 22:58:52
1120,Normandin,48.8333,-72.5321,17.91,67,100,17.27,overcast clouds,CA,2022-03-27 22:58:53
1121,Miri,4.4148,114.0089,71.74,94,20,0.0,few clouds,MY,2022-03-27 22:58:53
1122,Hurghada,27.2574,33.8129,62.64,31,0,17.27,clear sky,EG,2022-03-27 22:58:53
1123,Kailua,21.4022,-157.7394,80.49,69,15,5.01,few clouds,US,2022-03-27 22:58:54
1124,Sherman,33.6357,-96.6089,84.16,31,14,3.0,few clouds,US,2022-03-27 22:58:54
1125,Balaipungut,1.05,101.2833,74.5,96,7,2.53,clear sky,ID,2022-03-27 22:58:55
1126,Vrangel,42.7297,133.0839,36.23,66,0,13.51,clear sky,RU,2022-03-27 22:58:55
1127,Majene,-3.5403,118.9707,79.29,77,95,3.15,overcast clouds,ID,2022-03-27 22:58:55
1128,Palembang,-2.9167,104.7458,77.09,94,20,2.3,haze,ID,2022-03-27 22:58:56
1129,Bintulu,3.1667,113.0333,72.01,100,20,3.44,few clouds,MY,2022-03-27 22:55:24
1130,Mana,5.6592,-53.7767,77.47,86,94,11.34,overcast clouds,GF,2022-03-27 22:58:56
1131,Wajir,1.7471,40.0573,81.34,68,8,16.78,clear sky,KE,2022-03-27 22:58:57
1132,Khash,28.2211,61.2158,61.03,20,0,5.95,clear sky,IR,2022-03-27 22:58:57
1133,Trincomalee,8.5711,81.2335,79.23,85,6,6.58,clear sky,LK,2022-03-27 22:58:57
1134,Bani Walid,31.7566,13.9942,67.42,25,55,11.14,broken clouds,LY,2022-03-27 22:58:58
1135,Capreol,46.706,-80.9225,14.92,52,75,16.11,broken clouds,CA,2022-03-27 22:58:58
1136,Wainwright,52.839,-110.8572,31.73,80,89,9.53,overcast clouds,CA,2022-03-27 22:58:59
1137,Klyuchi,52.2667,79.1667,26.82,97,98,4.18,overcast clouds,RU,2022-03-27 22:58:59
1138,Malanje,-9.5402,16.341,66.31,94,100,3.13,light rain,AO,2022-03-27 22:58:59
1139,Coahuayana,18.7333,-103.6833,85.64,34,14,6.69,few clouds,MX,2022-03-27 22:59:00
1140,Pleshanovo,52.8333,53.4833,27.36,95,100,7.49,overcast clouds,RU,2022-03-27 22:59:00
1141,Bellevue,47.6104,-122.2007,69.04,66,100,3.0,overcast clouds,US,2022-03-27 22:59:00
1142,Ilhabela,-23.7781,-45.3581,75.61,93,100,5.46,light rain,BR,2022-03-27 22:59:01
1143,Amursk,50.2261,136.8994,21.15,79,99,2.95,overcast clouds,RU,2022-03-27 22:59:01
1144,Kologriv,58.8275,44.3178,15.75,88,100,12.77,overcast clouds,RU,2022-03-27 22:59:01
1145,Alvdal,62.1077,10.6307,38.66,69,81,22.79,broken clouds,NO,2022-03-27 22:59:02
1146,Porto Santo,33.072,-16.3415,59.38,77,20,4.61,few clouds,PT,2022-03-27 22:59:02
1147,Tessaoua,13.7574,7.9874,73.65,9,5,11.65,clear sky,NE,2022-03-27 22:59:03
1148,Vila,42.0304,-8.1588,50.88,75,83,3.96,broken clouds,PT,2022-03-27 22:59:03
1149,Magadan,59.5667,150.8,12.54,71,100,9.62,overcast clouds,RU,2022-03-27 22:59:03
1150,Pedernales,18.0384,-71.744,77.22,77,86,0.45,overcast clouds,DO,2022-03-27 22:59:04
1151,Maua,-23.6678,-46.4614,75.36,95,100,1.19,light rain,BR,2022-03-27 22:59:04
1152,Las Margaritas,16.3167,-91.9833,65.86,62,85,9.91,overcast clouds,MX,2022-03-27 22:59:04
1153,Bafoulabe,13.8065,-10.8321,94.17,13,70,3.89,broken clouds,ML,2022-03-27 22:59:05
1154,Arona,28.0996,-16.681,58.12,67,20,8.05,few clouds,ES,2022-03-27 22:55:24
1155,Kaduqli,11.0167,29.7167,78.73,13,100,13.31,overcast clouds,SD,2022-03-27 22:59:06
1156,Dhidhdhoo,6.8833,73.1,82.2,71,15,5.46,few clouds,MV,2022-03-27 22:59:07
1157,Nantucket,41.2835,-70.0995,45.0,70,48,25.08,scattered clouds,US,2022-03-27 22:56:27
1158,Nanchong,30.7951,106.0847,53.53,84,0,3.18,clear sky,CN,2022-03-27 22:59:07
1159,Shelkovskaya,43.5069,46.3392,38.64,81,96,13.18,overcast clouds,RU,2022-03-27 22:59:08
1160,Whitehorse,60.7161,-135.0538,37.09,45,75,2.3,broken clouds,CA,2022-03-27 22:56:34
1161,Totma,59.9747,42.7642,14.94,88,100,11.9,overcast clouds,RU,2022-03-27 22:59:08
1162,Khasan,42.4308,130.6434,38.86,54,0,9.04,clear sky,RU,2022-03-27 22:59:08
1163,Santiago De Chuco,-8.15,-78.1833,52.36,96,100,2.17,moderate rain,PE,2022-03-27 22:59:09
1164,Harper,4.375,-7.7169,80.19,88,86,4.56,overcast clouds,LR,2022-03-27 22:59:09
1165,Mehamn,71.0357,27.8492,21.63,79,99,3.67,light snow,NO,2022-03-27 22:59:10
1166,Provost,52.3501,-110.2683,52.25,72,90,9.57,overcast clouds,CA,2022-03-27 22:59:10
1167,San Andres,12.5847,-81.7006,84.22,65,75,12.66,broken clouds,CO,2022-03-27 22:59:10
1168,Margherita,27.2833,95.6833,65.71,72,1,2.77,clear sky,IN,2022-03-27 22:59:11
1169,Palmdale,34.5794,-118.1165,73.94,25,85,13.0,overcast clouds,US,2022-03-27 22:59:11
1170,Ternate,0.8,127.4,81.36,77,100,5.1,overcast clouds,ID,2022-03-27 22:55:04
1171,Kenora,49.8167,-94.4337,18.57,29,20,9.22,few clouds,CA,2022-03-27 22:59:12
1172,Washougal,45.5826,-122.3534,70.9,60,100,1.99,overcast clouds,US,2022-03-27 22:59:12
1173,Puerto Ayacucho,5.6639,-67.6236,80.19,78,99,7.74,light rain,VE,2022-03-27 22:59:13
1174,Pop,40.8736,71.1089,46.89,60,45,3.38,scattered clouds,UZ,2022-03-27 22:59:13
1175,Marsa Matruh,31.3525,27.2453,53.8,82,0,2.3,clear sky,EG,2022-03-27 22:57:58
1176,Mananjary,-21.2167,48.3333,76.71,90,31,6.08,light rain,MG,2022-03-27 22:59:13
1177,State College,40.7934,-77.86,28.89,51,100,18.01,overcast clouds,US,2022-03-27 22:56:32
1178,Kendari,-3.945,122.4989,76.96,88,84,2.19,broken clouds,ID,2022-03-27 22:59:14
1179,Kamiiso,41.8167,140.65,39.58,75,75,4.61,broken clouds,JP,2022-03-27 22:59:14
1180,Bilovec,49.7564,18.0158,48.11,69,0,5.75,clear sky,CZ,2022-03-27 22:59:15
1181,Port Hueneme,34.1478,-119.1951,74.52,70,53,5.01,broken clouds,US,2022-03-27 22:58:51
1182,Bjornevatn,69.6672,29.9847,15.42,85,0,2.3,clear sky,NO,2022-03-27 22:59:15
1183,Zeya,53.75,127.2667,20.43,82,97,4.99,overcast clouds,RU,2022-03-27 22:59:16
1184,Gravdal,68.1214,13.5031,30.36,94,100,19.22,light snow,NO,2022-03-27 22:59:16
1185,Anage,-14.6122,-41.1356,77.65,69,74,6.73,broken clouds,BR,2022-03-27 22:59:16
1186,Lugovoy,42.9472,72.7644,37.94,87,44,5.73,scattered clouds,KZ,2022-03-27 22:59:17
1187,Duekoue,6.7472,-7.3496,74.14,89,46,2.44,light rain,CI,2022-03-27 22:59:17
1188,Benjamin Constant,-4.3831,-70.0311,77.13,94,20,3.44,few clouds,BR,2022-03-27 22:59:17
1189,Soe,-9.8607,124.284,69.03,86,29,2.19,scattered clouds,ID,2022-03-27 22:59:18
1190,Rabo De Peixe,37.8,-25.5833,58.51,82,75,11.5,broken clouds,PT,2022-03-27 22:57:38
1191,Abadan,30.3392,48.3043,58.95,47,0,6.91,clear sky,IR,2022-03-27 22:59:18
1192,Issenye,-2.0,34.3333,63.63,95,100,2.68,overcast clouds,TZ,2022-03-27 22:59:19
1193,Khipro,25.8285,69.3772,78.85,21,0,10.69,clear sky,PK,2022-03-27 22:59:19
1194,Santa Cruz De Tenerife,28.4682,-16.2546,64.72,82,0,4.0,clear sky,ES,2022-03-27 22:59:20
1195,Amudat,1.95,34.95,68.92,81,100,4.59,moderate rain,UG,2022-03-27 22:59:20
1196,Lauro Muller,-28.3928,-49.3967,64.51,94,16,1.01,few clouds,BR,2022-03-27 22:59:20
1197,Bang Len,14.0219,100.1718,87.98,77,97,3.13,overcast clouds,TH,2022-03-27 22:59:21
1198,Tanushimaru,33.35,130.6833,53.42,52,100,5.3,overcast clouds,JP,2022-03-27 22:59:21
1199,Maldonado,-34.6667,-54.9167,69.19,56,0,5.46,clear sky,UY,2022-03-27 22:56:26
1200,Duluth,46.7833,-92.1066,27.28,26,0,13.8,clear sky,US,2022-03-27 22:59:22
1201,Piltene,57.2243,21.6744,39.15,87,0,12.66,clear sky,LV,2022-03-27 22:59:22
1202,Kidal,18.4411,1.4078,81.93,8,16,10.49,few clouds,ML,2022-03-27 22:59:22
1203,Okato,-39.2,173.8833,66.51,64,2,10.04,clear sky,NZ,2022-03-27 22:59:23
1204,Maracacume,-2.0428,-45.9592,74.64,98,100,3.15,moderate rain,BR,2022-03-27 22:59:23
1205,Orebro,59.2741,15.2066,50.18,34,72,12.66,broken clouds,SE,2022-03-27 22:59:23
1206,Oranjestad,12.524,-70.027,82.35,74,20,23.02,few clouds,AW,2022-03-27 22:56:35
1207,Bulgan,48.8125,103.5347,29.46,40,100,5.7,overcast clouds,MN,2022-03-27 22:59:24
1208,Selje,62.0459,5.351,50.59,90,100,21.54,overcast clouds,NO,2022-03-27 22:59:24
1209,Kalmunai,7.4167,81.8167,78.28,85,17,3.85,few clouds,LK,2022-03-27 22:59:25
1210,Bolzano,46.4927,11.3336,52.95,46,0,1.01,clear sky,IT,2022-03-27 22:59:25
1211,Tarata,-17.6167,-66.0167,56.07,65,53,2.26,broken clouds,BO,2022-03-27 22:59:26
1212,Maceio,-9.6658,-35.7353,78.24,88,75,2.3,broken clouds,BR,2022-03-27 22:59:26
1213,Wenatchee,47.4235,-120.3103,72.45,41,100,3.0,overcast clouds,US,2022-03-27 22:59:26
1214,Porto Walter,-8.2686,-72.7439,73.62,98,93,2.86,overcast clouds,BR,2022-03-27 22:59:27
1215,Naivasha,-0.7167,36.4359,64.11,93,100,2.62,overcast clouds,KE,2022-03-27 22:59:27
1216,Darnah,32.767,22.6367,58.78,60,88,11.23,overcast clouds,LY,2022-03-27 22:55:08
1217,Mersing,2.4312,103.8405,76.91,88,73,3.44,broken clouds,MY,2022-03-27 22:59:28
1218,Henties Bay,-22.116,14.2845,64.78,89,1,6.46,clear sky,NA,2022-03-27 22:59:28
1219,Belgrade,44.804,20.4651,49.66,29,0,5.75,clear sky,RS,2022-03-27 22:59:29
1220,Hillsborough,37.5741,-122.3794,66.38,65,20,24.16,haze,US,2022-03-27 22:57:42
1221,Prachuap Khiri Khan,12.2167,99.75,77.68,88,5,3.56,light rain,TH,2022-03-27 22:59:29
1222,Halifax,44.6453,-63.5724,44.49,87,65,9.22,broken clouds,CA,2022-03-27 22:59:30
1223,Saint Paul,44.9444,-93.0933,32.92,33,0,10.36,clear sky,US,2022-03-27 22:56:26
1224,Langarud,37.197,50.1535,46.45,74,2,3.62,clear sky,IR,2022-03-27 22:59:30
1225,Surgut,61.25,73.4167,17.78,52,0,8.99,clear sky,RU,2022-03-27 22:59:31
1226,Sibolga,1.7427,98.7792,72.32,65,5,4.41,clear sky,ID,2022-03-27 22:59:31
1227,Muravlenko,63.7898,74.523,13.26,94,100,12.55,overcast clouds,RU,2022-03-27 22:59:32
1228,Coromandel,-18.4733,-47.2003,69.58,77,49,3.58,scattered clouds,BR,2022-03-27 22:59:32
1229,Grants,35.1473,-107.8514,73.63,6,0,5.75,clear sky,US,2022-03-27 22:59:32
1230,Fiche,9.8,38.7333,50.72,60,14,4.52,few clouds,ET,2022-03-27 22:59:33
1231,Mondolfo,43.7494,13.0979,50.85,94,100,5.01,overcast clouds,IT,2022-03-27 22:59:33
1232,Camacha,33.0833,-16.3333,56.62,77,20,4.61,few clouds,PT,2022-03-27 22:59:34
1233,Eldorado,-23.7869,-54.2836,66.94,67,0,1.9,clear sky,BR,2022-03-27 22:59:34
1234,Zalantun,48.0,122.7167,28.76,46,45,1.77,scattered clouds,CN,2022-03-27 22:59:34
1235,Timbiqui,2.7717,-77.6654,77.7,88,81,2.89,light rain,CO,2022-03-27 22:59:35
1236,Ayagoz,47.9714,80.4392,28.87,93,91,14.14,overcast clouds,KZ,2022-03-27 22:59:35
1237,Marly,50.3456,3.5496,52.02,92,0,5.23,clear sky,FR,2022-03-27 22:59:36
1238,Lucapa,-8.4192,20.7447,66.99,93,100,2.42,overcast clouds,AO,2022-03-27 22:59:36
1239,Mogok,22.9167,96.5,64.27,51,76,2.3,broken clouds,MM,2022-03-27 22:59:37
1240,Karpogory,64.0019,44.4451,11.52,87,100,10.96,overcast clouds,RU,2022-03-27 22:59:37
1241,Arroyo,41.6096,-4.7969,52.59,75,0,4.61,clear sky,ES,2022-03-27 22:59:38
1242,Buenavista,8.9769,125.4089,75.99,88,91,5.86,overcast clouds,PH,2022-03-27 22:59:38
1243,Isangel,-19.55,169.2667,82.62,70,51,7.7,broken clouds,VU,2022-03-27 22:59:39
1244,Buluang,13.3068,123.3425,77.72,85,98,3.02,overcast clouds,PH,2022-03-27 22:59:39
1245,Progreso,21.2833,-89.6667,83.1,63,0,19.95,clear sky,MX,2022-03-27 22:59:40
1246,Tocopilla,-22.092,-70.1979,69.49,75,21,11.27,few clouds,CL,2022-03-27 22:59:40
1247,Sangar,63.9242,127.4739,14.58,87,100,11.39,overcast clouds,RU,2022-03-27 22:59:40
1248,Almaznyy,48.0448,40.045,28.02,66,100,17.98,overcast clouds,RU,2022-03-27 22:59:41
1249,Kasongo-Lunda,-6.4667,16.8167,71.19,94,81,1.1,light rain,CD,2022-03-27 22:59:41
1250,Abong Mbang,3.9833,13.1833,76.44,41,61,2.35,broken clouds,CM,2022-03-27 22:59:41
1251,Tokur,53.1333,132.9,8.89,83,68,2.1,broken clouds,RU,2022-03-27 22:59:42
1252,Barguzin,53.6167,109.6167,10.81,90,75,6.89,broken clouds,RU,2022-03-27 22:56:45
1253,Cabedelo,-6.9811,-34.8339,79.47,84,89,9.75,overcast clouds,BR,2022-03-27 22:59:42
1254,Vagay,57.9375,69.0217,11.39,96,96,8.41,overcast clouds,RU,2022-03-27 22:59:43
1255,Lewiston,44.1003,-70.2148,43.25,67,100,1.01,overcast clouds,US,2022-03-27 22:59:43
1256,Itacoatiara,-3.1431,-58.4442,76.78,94,97,2.48,overcast clouds,BR,2022-03-27 22:58:29
1257,Mamlyutka,54.9375,68.5394,21.24,93,97,6.8,overcast clouds,KZ,2022-03-27 22:59:44
1258,Swellendam,-34.0226,20.4417,69.94,47,24,3.33,few clouds,ZA,2022-03-27 22:59:44
1259,Tshikapa,-6.4167,20.8,73.2,84,100,1.97,overcast clouds,CD,2022-03-27 22:59:44
1260,Cocachacra,-17.0883,-71.7575,70.7,78,49,5.64,scattered clouds,PE,2022-03-27 22:59:45
1261,Kannur,11.8675,75.3576,78.69,88,5,4.81,clear sky,IN,2022-03-27 22:59:45
1262,Shelabolikha,53.4131,82.6167,21.87,96,100,4.52,overcast clouds,RU,2022-03-27 22:59:45
1263,Empalme,27.9667,-110.8167,88.36,23,96,8.66,overcast clouds,MX,2022-03-27 22:59:46
1264,Bafq,31.6128,55.4107,56.66,15,0,1.07,clear sky,IR,2022-03-27 22:59:46
1265,Pauini,-7.7136,-66.9764,73.81,99,99,0.85,overcast clouds,BR,2022-03-27 22:59:47
1266,Calbuco,-41.768,-73.1273,61.81,68,55,6.93,broken clouds,CL,2022-03-27 22:59:47
1267,Omihachiman,35.1286,136.0976,51.93,54,96,11.12,overcast clouds,JP,2022-03-27 22:59:48
1268,Shipley,53.8333,-1.7667,50.34,67,0,3.44,clear sky,GB,2022-03-27 22:59:48
1269,Kingsport,36.5484,-82.5618,49.51,42,8,10.11,clear sky,US,2022-03-27 22:55:09
1270,Carlsbad,33.1581,-117.3506,77.34,66,45,5.99,scattered clouds,US,2022-03-27 22:59:48
1271,Fitchburg,42.5834,-71.8023,42.19,55,94,5.99,overcast clouds,US,2022-03-27 22:59:49
1272,Les Cayes,18.2,-73.75,76.96,75,71,9.4,broken clouds,HT,2022-03-27 22:59:49
1273,Nola,40.922,14.5329,54.03,84,100,4.0,light rain,IT,2022-03-27 22:55:48
1274,Boyolangu,-8.1181,111.8935,75.42,88,97,2.84,overcast clouds,ID,2022-03-27 22:59:50
1275,Keith,57.5363,-2.9481,48.58,69,5,3.91,clear sky,GB,2022-03-27 22:59:50
1276,Lodwar,3.1191,35.5973,85.62,47,87,8.46,overcast clouds,KE,2022-03-27 22:59:51
1277,Lucea,18.451,-78.1736,82.26,73,78,15.57,broken clouds,JM,2022-03-27 22:59:51
1278,Riberalta,-10.9833,-66.1,80.8,74,75,0.0,broken clouds,BO,2022-03-27 22:59:51
1279,San Policarpo,12.1791,125.5072,80.55,83,99,10.94,overcast clouds,PH,2022-03-27 22:59:52
1280,Vertientes,21.2594,-78.1464,75.94,42,29,14.74,scattered clouds,CU,2022-03-27 22:59:52
1281,Alihe,50.5667,123.7167,21.81,74,83,2.42,broken clouds,CN,2022-03-27 22:59:53
1282,Siva,29.2041,25.5195,60.57,33,0,9.8,clear sky,EG,2022-03-27 22:59:53
1283,Churapcha,62.0025,132.4325,6.12,97,100,4.79,overcast clouds,RU,2022-03-27 22:59:53
1284,Virden,39.5009,-89.7679,42.71,37,51,10.11,broken clouds,US,2022-03-27 22:59:54
1285,Gaspe,48.8334,-64.4819,34.02,86,40,4.61,scattered clouds,CA,2022-03-27 22:59:54
1286,Corrales,35.2378,-106.6067,81.82,9,65,5.99,broken clouds,US,2022-03-27 22:55:37
1287,Tarko-Sale,64.9225,77.785,8.06,95,81,10.45,broken clouds,RU,2022-03-27 22:59:55
1288,Alekseyevka,50.6309,38.6903,26.08,67,60,16.42,broken clouds,RU,2022-03-27 22:59:55
1289,Darhan,49.4867,105.9228,25.84,72,100,15.82,overcast clouds,MN,2022-03-27 22:59:55
1290,Chernyshevskiy,63.0128,112.4714,15.15,96,100,2.66,light snow,RU,2022-03-27 22:59:56
1291,Oxbow,49.2333,-102.1676,29.64,57,15,14.36,few clouds,CA,2022-03-27 22:59:56
1292,Puerto Carreno,6.189,-67.4859,96.78,36,20,8.05,few clouds,CO,2022-03-27 22:59:57
1293,Kouroussa,10.65,-9.8833,84.56,45,54,2.44,light rain,GN,2022-03-27 22:59:57
1294,Santo Antonio Do Taua,-1.1519,-48.1294,78.75,98,100,3.8,overcast clouds,BR,2022-03-27 22:59:58
1295,Lazaro Cardenas,17.9583,-102.2,82.98,44,79,10.74,broken clouds,MX,2022-03-27 22:59:58
1296,Penarroya-Pueblonuevo,38.3,-5.2667,52.45,84,98,3.65,overcast clouds,ES,2022-03-27 22:59:58
1297,Bima,-8.4667,118.7167,77.14,91,91,1.19,overcast clouds,ID,2022-03-27 22:59:59
1298,Novyy Svit,47.8059,38.0211,30.51,50,59,16.04,broken clouds,UA,2022-03-27 22:59:59
1299,Chulman,56.8479,124.9104,13.32,95,100,3.4,overcast clouds,RU,2022-03-27 23:00:00
1300,Kaya,13.0917,-1.0844,86.99,10,67,11.05,broken clouds,BF,2022-03-27 23:00:01
1301,Namwala,-15.7504,26.4384,66.63,96,99,3.89,overcast clouds,ZM,2022-03-27 23:00:01
1302,Sovetskaya Gavan,48.9723,140.2878,27.81,69,100,12.71,overcast clouds,RU,2022-03-27 23:00:02
1303,Gilbues,-9.8317,-45.3439,79.0,62,69,2.59,broken clouds,BR,2022-03-27 23:00:03
1304,La Reforma,25.0833,-108.05,78.13,34,19,8.72,few clouds,MX,2022-03-27 23:00:04
1305,Pontian Kecil,1.4801,103.3899,77.43,88,84,5.17,broken clouds,MY,2022-03-27 23:00:05
1306,Morondava,-20.2833,44.2833,77.36,90,29,6.13,scattered clouds,MG,2022-03-27 23:00:06
1307,Kungurtug,50.5994,97.5228,16.48,98,100,1.28,overcast clouds,RU,2022-03-27 23:00:07
1308,Moyo,3.6609,31.7247,66.25,93,100,3.11,overcast clouds,UG,2022-03-27 23:00:08
1309,Uarini,-2.99,-65.1083,74.71,96,90,0.85,light rain,BR,2022-03-27 23:00:09
